"Date","Cause","Casualties","RegisterNumber","Damage","Smoke","CO"
"2022-9-30 16:5","Other",0,720219,77724,1,0
"2022-9-30 16:6","Heating",0,7257552,123478,1,0
"2022-9-30 16:7","Other",0,8246611,45170,1,1
"2022-9-30 17:18","Other",0,4298689,59268,1,0
"2022-9-30 17:18","Other",0,8670542,118834,1,0
"2022-9-30 17:33","Cooking",0,2035597,63414,0,0
"2022-9-30 17:45","Heating",0,6510639,48163,0,1
"2022-9-30 17:47","Other",0,1635248,69169,1,1
"2022-9-30 17:51","Heating",0,6474268,68319,0,1
"2022-9-30 18:24","Cooking",0,3484479,63286,1,0
"2022-9-30 18:32","Cooking",0,3426505,63203,0,1
"2022-9-30 18:34","Other",0,782547,118713,0,1
"2022-9-30 18:43","Cooking",0,2014793,45730,1,1
"2022-9-30 19:22","Other",0,9597890,38692,1,1
"2022-9-30 19:31","Other",0,2193881,47162,1,1
"2022-9-30 19:36","Other",0,5324168,89058,1,0
"2022-9-30 19:5","Electrical Fault",0,1724501,59555,0,0
"2022-9-30 19:55","Heating",0,8840345,70595,0,0
"2022-9-30 19:56","Heating",0,2538176,41191,1,0
"2022-9-30 19:56","Heating",0,7237473,67786,0,0
"2022-9-30 1:36","Other",0,9797160,31219,1,1
"2022-9-30 20:48","Cooking",0,722797,69813,0,1
"2022-9-30 21:21","Heating",0,2771993,60119,1,1
"2022-9-30 21:46","Electrical Fault",0,5018929,50238,1,1
"2022-9-30 22:11","Other",0,6299251,50505,1,0
"2022-9-30 22:20","Heating",0,3885674,56717,0,1
"2022-9-30 22:35","Heating",0,5785542,111951,0,1
"2022-9-30 22:35","Other",0,6308180,105652,0,1
"2022-9-30 23:28","Electrical Fault",0,9143868,32821,1,1
"2022-9-30 23:56","Electrical Fault",0,925397,43608,1,1
"2022-9-30 2:19","Other",0,5757272,134915,0,0
"2022-9-30 2:24","Cooking",0,4718012,33500,1,0
"2022-9-30 3:45","Other",0,8794907,123060,0,0
"2022-9-30 3:57","Other",0,1396133,56062,1,0
"2022-9-30 4:17","Heating",0,1451752,139820,0,0
"2022-9-30 4:2","Heating",0,5265637,89860,1,0
"2022-9-30 4:20","Other",0,3611164,115192,0,1
"2022-9-30 4:59","Other",0,9613039,63950,0,1
"2022-9-30 5:26","Other",0,1933814,62078,1,0
"2022-9-30 5:41","Other",0,4871648,63190,1,0
"2022-9-30 5:45","Heating",0,1428985,46620,1,1
"2022-9-30 5:8","Other",0,2716429,43350,1,1
"2022-9-30 6:10","Other",0,9166799,33381,1,1
"2022-9-30 6:16","Other",0,4669970,52324,1,1
"2022-9-30 6:20","Other",0,6850915,121909,1,0
"2022-9-30 6:24","Other",0,386648,108837,0,0
"2022-9-30 6:31","Cooking",0,5156244,61836,0,1
"2022-9-30 6:5","Heating",0,5046863,70320,0,0
"2022-9-30 6:55","Cooking",0,5265390,66907,0,1
"2022-9-30 6:59","Heating",0,1628801,52035,1,0
"2022-9-30 7:56","Other",0,2212742,32440,1,1
"2022-9-30 8:54","Cooking",0,7394057,41383,1,0
"2022-9-30 9:23","Other",0,8124527,71445,0,0
"2022-9-30 9:29","Other",0,1622227,108853,1,0
"2022-9-30 9:51","Other",0,7672818,100051,0,1
"2022-9-30 9:53","Cooking",0,8164121,35669,1,1
"2022-9-30 9:55","Electrical Fault",0,1790847,61601,0,1
"2022-9-4 0:34","Electrical Fault",0,4228344,42873,1,1
"2022-9-4 10:32","Other",0,2220387,54990,1,1
"2022-9-4 10:4","Electrical Fault",0,930296,92043,1,0
"2022-9-4 10:51","Cooking",0,9042568,55948,1,1
"2022-9-4 11:28","Cooking",0,681319,46410,1,0
"2022-9-4 11:31","Other",0,8825485,54357,0,1
"2022-9-4 11:9","Cooking",0,8816511,58927,1,0
"2022-9-4 12:10","Heating",0,2734649,69976,1,0
"2022-9-4 12:33","Cooking",0,1209058,63740,0,1
"2022-9-4 12:37","Cooking",0,9153980,62028,1,0
"2022-9-4 12:40","Other",0,642089,49070,1,1
"2022-9-4 13:15","Electrical Fault",0,2776593,54935,1,1
"2022-9-4 13:23","Other",0,8950217,47459,1,0
"2022-9-4 13:30","Cooking",0,233400,66087,0,1
"2022-9-4 13:32","Cooking",0,9357548,51159,0,1
"2022-9-4 13:42","Heating",0,8573345,113329,1,1
"2022-9-4 13:48","Cooking",0,565599,60269,1,0
"2022-9-4 13:49","Electrical Fault",0,2240682,54949,1,1
"2022-9-4 13:50","Other",0,2758561,135853,1,0
"2022-9-4 13:50","Electrical Fault",0,5957886,45405,1,1
"2022-9-4 13:52","Cooking",0,4406798,30018,1,1
"2022-9-4 13:8","Other",0,8605343,31876,1,1
"2022-9-4 14:16","Other",0,8515957,33727,1,1
"2022-9-4 14:3","Heating",0,9552907,37079,1,1
"2022-9-4 14:5","Other",0,7805284,42234,1,1
"2022-9-4 14:53","Heating",0,670109,37967,1,1
"2022-9-4 15:8","Electrical Fault",0,1272246,90406,1,0
"2022-9-4 16:11","Heating",0,8199801,45918,1,0
"2022-9-4 16:20","Heating",0,40302,63448,0,1
"2022-9-4 16:27","Cooking",0,357834,72926,0,0
"2022-9-4 16:34","Cooking",0,6676759,100846,1,1
"2022-9-4 16:6","Other",0,7843664,37165,1,1
"2022-9-4 17:19","Cooking",0,3586795,118173,0,1
"2022-9-4 17:20","Other",0,301000,49697,1,0
"2022-9-4 17:45","Heating",0,9223959,133121,0,0
"2022-9-4 18:25","Heating",1,892819,71906,0,0
"2022-9-4 18:26","Heating",0,7890375,89521,1,0
"2022-9-4 18:29","Heating",0,9094321,90933,1,0
"2022-9-4 18:41","Heating",0,931117,64534,1,0
"2022-9-4 18:50","Cooking",0,7959358,56190,1,0
"2022-9-4 18:55","Other",0,5362575,77588,0,0
"2022-9-4 18:59","Other",0,4703517,122011,0,0
"2022-9-4 19:22","Heating",2,6142347,110254,0,0
"2022-9-4 19:24","Heating",0,3690342,70501,0,0
"2022-9-4 1:58","Cooking",0,3175155,59426,0,1
"2022-9-4 20:17","Other",0,2317797,64941,0,0
"2022-9-4 20:4","Other",0,5186040,60923,0,0
"2022-9-4 20:42","Cooking",0,3992100,38543,1,1
"2022-9-4 22:45","Heating",0,8838953,67505,0,0
"2022-9-4 23:33","Electrical Fault",0,6747910,124579,1,0
"2022-9-4 3:24","Heating",0,7504845,31107,1,1
"2022-9-4 3:37","Other",0,6109339,102540,1,0
"2022-9-4 3:54","Electrical Fault",0,1134687,74708,1,1
"2022-9-4 3:8","Other",0,2102161,61787,1,1
"2022-9-4 4:58","Heating",0,411466,55972,1,0
"2022-9-4 6:29","Other",0,4443958,69735,0,1
"2022-9-4 6:55","Electrical Fault",0,898537,53366,1,0
"2022-9-4 6:58","Other",0,9941050,56049,1,1
"2022-9-4 7:12","Cooking",0,8750042,95066,1,1
"2022-9-4 7:20","Electrical Fault",0,7976737,118731,0,0
"2022-9-4 7:21","Electrical Fault",0,3947810,58544,1,1
"2022-9-4 7:32","Other",0,6366062,53278,1,0
"2022-9-4 7:37","Cooking",1,1490692,53592,1,0
"2022-9-4 7:39","Heating",0,2309624,46849,1,0
"2022-9-4 8:12","Heating",0,8160498,82857,1,0
"2022-9-4 8:14","Electrical Fault",0,1149340,42133,1,1
"2022-9-4 8:16","Other",0,3132568,72947,0,0
"2022-9-4 8:28","Electrical Fault",0,960442,55333,1,0
"2022-9-4 8:40","Other",0,3940797,51620,1,0
"2022-9-4 8:44","Other",0,5400033,51276,1,0
"2022-9-4 9:23","Cooking",0,424691,59453,1,0
"2022-9-4 9:3","Other",0,9344899,81113,1,1
"2022-9-4 9:49","Other",0,1882538,128013,0,1
"2022-9-4 9:50","Other",0,8997668,59261,0,1
"2022-9-4 9:58","Other",0,185590,58434,1,0
"2022-9-5 10:15","Cooking",4,7767358,29483,1,1
"2022-9-5 10:17","Other",0,4255442,47203,0,1
"2022-9-5 10:22","Heating",0,369680,55710,1,1
"2022-9-5 10:29","Cooking",0,1139027,71967,0,1
"2022-9-5 10:30","Other",0,8097627,123003,1,1
"2022-9-5 10:5","Cooking",0,3738285,58525,0,1
"2022-9-5 11:22","Other",0,3846694,87583,1,0
"2022-9-5 12:13","Other",0,4984200,40106,1,1
"2022-9-5 12:53","Heating",0,4525330,51949,1,0
"2022-9-5 12:8","Cooking",0,8739311,55369,0,1
"2022-9-5 13:26","Heating",0,8630134,91071,1,0
"2022-9-5 13:42","Other",0,4595029,50469,1,1
"2022-9-5 13:50","Electrical Fault",0,4859379,59510,1,1
"2022-9-5 14:23","Other",0,751474,56433,1,1
"2022-9-5 14:38","Other",0,5555086,32486,1,1
"2022-9-5 14:6","Other",0,2960877,108561,0,0
"2022-9-5 15:2","Other",0,1744120,66547,0,1
"2022-9-5 15:22","Heating",0,4343393,60240,1,0
"2022-9-5 15:3","Electrical Fault",0,787422,57069,1,1
"2022-9-5 16:15","Other",0,9630562,31984,1,1
"2022-9-5 16:20","Cooking",0,2526412,68115,0,0
"2022-9-5 16:38","Other",0,2697313,62435,1,0
"2022-9-5 16:46","Cooking",0,4308137,38925,1,1
"2022-9-5 16:54","Cooking",0,1916890,45426,1,0
"2022-9-5 16:58","Electrical Fault",0,1947744,46129,1,1
"2022-9-5 16:59","Other",0,1454305,54448,1,1
"2022-9-5 16:6","Heating",0,8368231,35651,1,1
"2022-9-5 16:7","Heating",0,5386096,59054,1,0
"2022-9-5 17:11","Cooking",0,6768857,66093,1,0
"2022-9-5 17:27","Other",0,5159062,74210,0,0
"2022-9-5 17:37","Electrical Fault",0,4539413,55184,1,0
"2022-9-5 17:50","Other",0,3227847,68752,1,0
"2022-9-5 17:58","Other",0,9538892,33180,1,1
"2022-9-5 17:6","Electrical Fault",0,4969535,51299,0,1
"2022-9-5 18:22","Electrical Fault",0,9204168,82383,1,1
"2022-9-5 18:54","Other",0,7808249,30436,1,1
"2022-9-5 19:0","Electrical Fault",0,2277139,62734,0,0
"2022-9-5 19:1","Other",0,6186656,49237,1,1
"2022-9-5 19:10","Other",0,642482,89846,0,1
"2022-9-5 19:14","Heating",0,5278062,101555,1,0
"2022-9-5 19:16","Other",0,809224,50194,1,1
"2022-9-5 19:4","Cooking",0,8280502,NA,1,0
"2022-9-5 20:13","Cooking",0,7753377,62276,1,1
"2022-9-5 20:48","Heating",0,3078968,45451,1,1
"2022-9-5 21:0","Heating",0,203211,46955,0,1
"2022-9-5 21:30","Other",1,3410553,80840,0,0
"2022-9-5 21:34","Heating",0,8575129,60223,0,0
"2022-9-5 21:59","Other",0,7454110,45814,1,1
"2022-9-5 22:10","Other",0,9653816,59610,1,1
"2022-9-5 22:19","Other",1,4221215,37482,1,1
"2022-9-5 23:4","Electrical Fault",0,5382181,32318,1,1
"2022-9-5 23:6","Heating",0,2354696,72487,0,1
"2022-9-5 2:21","Other",0,7725297,58838,1,0
"2022-9-5 2:44","Electrical Fault",0,95749,62024,0,1
"2022-9-5 3:0","Other",0,6421215,53268,1,0
"2022-9-5 3:32","Other",0,4986455,42157,1,1
"2022-9-5 3:9","Electrical Fault",0,8622078,104117,1,1
"2022-9-5 4:11","Other",0,6925640,134064,0,0
"2022-9-5 4:44","Other",0,8737080,32100,1,1
"2022-9-5 4:52","Heating",0,8919981,50150,1,0
"2022-9-5 5:0","Electrical Fault",0,1287296,46228,1,1
"2022-9-5 5:2","Electrical Fault",0,1424718,53999,1,1
"2022-9-5 5:26","Other",0,7767498,62058,0,0
"2022-9-5 5:49","Cooking",0,7915091,107475,0,0
"2022-9-5 5:52","Electrical Fault",0,150424,41466,1,1
"2022-9-5 6:11","Cooking",0,1388692,54164,1,0
"2022-9-5 6:49","Heating",0,2097578,51748,1,0
"2022-9-5 6:50","Cooking",0,9023108,56693,1,1
"2022-9-5 6:52","Other",0,7263398,38518,1,1
"2022-9-5 7:14","Other",0,2923939,63936,0,1
"2022-9-5 7:17","Other",0,9570220,106027,0,0
"2022-9-5 7:35","Cooking",2,3891944,47760,1,0
"2022-9-5 7:36","Cooking",0,2446901,51492,1,0
"2022-9-5 7:9","Electrical Fault",0,5187290,43418,0,1
"2022-9-5 8:17","Cooking",0,2090381,32870,1,1
"2022-9-5 8:26","Cooking",0,8161485,51684,1,1
"2022-9-5 8:56","Cooking",0,681162,46097,1,1
"2022-9-5 9:10","Other",0,9928382,51777,1,1
"2022-9-5 9:31","Other",0,7697561,38281,1,1
"2022-9-5 9:34","Other",0,7773316,31466,1,1
"2022-9-5 9:43","Cooking",0,6544348,51487,1,0
"2022-9-5 9:56","Electrical Fault",0,6055730,43960,1,1
"2022-9-5 9:57","Cooking",0,938068,69861,0,1
"2022-9-5 9:57","Other",0,7301426,50577,1,0
"2022-9-5 9:6","Cooking",0,2952384,52957,0,1
"2022-9-6 10:10","Other",0,8448942,123979,0,0
"2022-9-6 10:19","Other",0,1916327,59989,0,0
"2022-9-6 10:19","Other",0,5350610,33031,1,1
"2022-9-6 10:22","Cooking",0,4303802,63819,1,0
"2022-9-6 10:32","Heating",0,1011955,109764,1,1
"2022-9-6 10:38","Heating",0,3250664,71604,0,0
"2022-9-6 10:44","Other",0,8080405,43734,1,1
"2022-9-6 10:54","Other",0,129067,58188,1,0
"2022-9-6 11:13","Cooking",0,1954513,50350,1,1
"2022-9-6 11:17","Cooking",0,1212487,89210,1,0
"2022-9-6 11:27","Cooking",0,4747759,100665,1,0
"2022-9-6 11:39","Heating",0,5668021,47921,1,0
"2022-9-6 11:50","Cooking",0,7543818,56387,0,1
"2022-9-6 11:59","Cooking",0,7488169,135567,0,0
"2022-9-6 12:27","Cooking",0,5914130,139168,0,0
"2022-9-6 12:32","Other",0,4139382,76315,1,0
"2022-9-6 12:33","Other",0,2161683,71802,0,1
"2022-9-6 12:49","Cooking",0,942960,65775,0,1
"2022-9-6 12:50","Other",0,6400131,NA,1,0
"2022-9-6 13:13","Other",0,8080882,90748,1,1
"2022-9-6 13:21","Electrical Fault",0,370580,60261,0,1
"2022-9-6 13:25","Other",0,2091471,58975,0,1
"2022-9-6 13:26","Heating",0,3353296,112394,1,0
"2022-9-6 13:3","Other",0,8763625,38124,1,1
"2022-9-6 13:39","Other",0,7695380,48639,1,0
"2022-9-6 14:53","Heating",0,9092012,36409,1,1
"2022-9-6 14:56","Heating",0,8329852,33117,1,1
"2022-9-6 15:15","Cooking",0,7745696,66858,0,1
"2022-9-6 15:24","Heating",0,5971198,110327,1,0
"2022-9-6 15:33","Other",0,3830427,38405,1,1
"2022-9-6 15:35","Other",0,2083816,60308,0,1
"2022-9-6 15:44","Other",0,5985891,89693,1,0
"2022-9-6 15:45","Other",0,8074399,36853,1,1
"2022-9-6 15:52","Other",0,4819159,45228,1,1
"2022-9-6 15:8","Other",0,9143398,92636,1,1
"2022-9-6 16:10","Other",0,6952665,NA,1,0
"2022-9-6 16:16","Heating",0,6466880,93555,1,0
"2022-9-6 16:20","Other",0,7216787,39167,1,1
"2022-9-6 16:40","Other",0,2392946,43565,1,1
"2022-9-6 16:45","Heating",0,4744332,55706,1,1
"2022-9-6 16:48","Heating",7,2212407,79525,0,0
"2022-9-6 16:5","Other",0,9165034,43252,1,1
"2022-9-6 17:22","Cooking",0,915649,59487,1,0
"2022-9-6 17:31","Other",0,9772808,41588,1,0
"2022-9-6 17:32","Other",0,8513621,45759,1,1
"2022-9-6 18:21","Heating",0,3051679,70288,0,0
"2022-9-6 18:36","Other",5,5758131,64994,0,0
"2022-9-6 18:40","Electrical Fault",0,5979426,119106,1,1
"2022-9-6 19:26","Cooking",0,9052277,43071,1,1
"2022-9-6 19:35","Electrical Fault",0,7247475,36170,1,1
"2022-9-6 19:38","Other",0,269860,56107,1,0
"2022-9-6 19:39","Cooking",0,1070561,66748,0,1
"2022-9-6 19:4","Electrical Fault",0,2851044,60834,1,0
"2022-9-6 19:58","Other",0,3534213,62994,1,0
"2022-9-6 19:8","Other",3,51395,55481,0,1
"2022-9-6 1:30","Electrical Fault",0,7982300,110655,0,0
"2022-9-6 20:16","Other",0,2436489,53857,1,1
"2022-9-6 20:28","Cooking",0,8856541,34344,1,1
"2022-9-6 20:36","Other",0,2973707,47475,1,1
"2022-9-6 20:41","Heating",0,2188547,57599,1,0
"2022-9-6 20:46","Other",0,7321903,51777,0,1
"2022-9-6 20:50","Heating",0,315169,114936,1,1
"2022-9-6 20:53","Other",0,6568377,63452,1,1
"2022-9-6 20:57","Heating",0,1932871,56986,1,0
"2022-9-6 20:58","Heating",0,7338139,123118,0,1
"2022-9-6 21:1","Heating",0,5903200,64133,1,0
"2022-9-6 21:47","Heating",2,3361371,62310,0,0
"2022-9-6 21:6","Heating",0,2590847,38180,1,1
"2022-9-6 22:34","Electrical Fault",0,2267647,87836,1,0
"2022-9-6 23:21","Cooking",0,7413925,118064,0,1
"2022-9-6 23:38","Other",0,1343626,65369,0,0
"2022-9-6 23:9","Other",0,9600949,156400,0,1
"2022-9-6 3:21","Electrical Fault",0,6484024,57420,1,1
"2022-9-6 4:0","Other",0,9733182,118142,1,1
"2022-9-6 4:10","Other",0,4384369,61744,1,0
"2022-9-6 4:12","Other",0,6804427,64320,0,1
"2022-9-6 4:27","Other",0,7896639,55532,1,1
"2022-9-6 4:47","Cooking",0,9507988,110910,0,1
"2022-9-6 5:13","Other",0,853104,68392,1,1
"2022-9-6 6:27","Cooking",0,5264785,55636,0,1
"2022-9-6 6:49","Cooking",0,6954819,100131,1,0
"2022-9-6 6:52","Cooking",0,5136248,47512,1,1
"2022-9-6 7:26","Cooking",0,9474206,50811,0,1
"2022-9-6 7:44","Cooking",0,2259553,122707,0,0
"2022-9-6 7:49","Cooking",0,6469274,64703,1,0
"2022-9-6 7:59","Cooking",0,8025576,39572,1,0
"2022-9-6 8:0","Electrical Fault",0,5203061,52068,1,1
"2022-9-6 8:45","Other",0,5296565,40440,1,1
"2022-9-6 8:45","Electrical Fault",0,7682795,136058,0,0
"2022-9-6 8:46","Cooking",0,2978172,71295,1,0
"2022-9-6 8:8","Electrical Fault",2,9881475,39222,1,0
"2022-9-6 9:11","Other",0,1448728,113118,0,0
"2022-9-6 9:2","Other",0,7103282,100027,1,0
"2022-9-6 9:3","Other",0,3210562,62427,0,1
"2022-9-6 9:42","Other",0,6167371,65169,1,1
"2022-9-6 9:5","Other",0,3838565,37679,1,1
"2022-9-6 9:51","Other",0,415164,55727,1,1
"2022-9-7 0:13","Heating",0,6502653,135463,0,0
"2022-9-7 0:23","Other",0,9312293,115419,0,1
"2022-9-7 0:27","Heating",0,5078864,119358,0,1
"2022-9-7 0:53","Other",0,8346498,84595,1,1
"2022-9-7 10:20","Other",0,6604165,68243,1,0
"2022-9-7 10:26","Other",0,4495863,46115,0,1
"2022-9-7 10:37","Cooking",0,4133709,43514,1,1
"2022-9-7 10:46","Other",0,6558350,45986,0,1
"2022-9-7 10:55","Other",0,4006194,36550,1,1
"2022-9-7 10:56","Electrical Fault",0,801327,45506,1,1
"2022-9-7 11:2","Cooking",0,7808679,50733,0,1
"2022-9-7 11:24","Heating",0,876951,67721,0,0
"2022-9-7 11:29","Electrical Fault",0,9059056,58781,0,0
"2022-9-7 11:40","Other",0,9097978,60284,1,1
"2022-9-7 11:45","Other",0,6454992,44173,1,0
"2022-9-7 11:47","Other",0,2843892,65604,0,0
"2022-9-7 11:9","Heating",0,8535690,38249,1,1
"2022-9-7 12:26","Other",0,5629849,32102,1,1
"2022-9-7 12:36","Cooking",0,2521485,64892,1,1
"2022-9-7 12:37","Other",0,6922480,67655,0,0
"2022-9-7 12:45","Cooking",0,3042811,39047,1,1
"2022-9-7 12:57","Electrical Fault",0,5587418,48904,1,0
"2022-9-7 13:12","Cooking",0,1941474,83018,0,1
"2022-9-7 13:41","Other",0,6755829,142769,0,0
"2022-9-7 13:48","Cooking",0,3262460,66904,0,1
"2022-9-7 13:50","Other",0,5881884,55910,1,1
"2022-9-7 14:0","Cooking",0,9600778,48187,1,1
"2022-9-7 14:17","Other",0,4657070,44265,1,1
"2022-9-7 14:25","Other",0,4984235,48916,1,0
"2022-9-7 14:46","Other",0,5015391,51641,1,1
"2022-9-7 14:49","Other",0,2890997,41661,1,1
"2022-9-7 15:27","Other",0,1624746,48534,1,1
"2022-9-7 15:38","Other",0,9971929,38586,1,1
"2022-9-7 15:4","Other",0,1400292,62605,0,0
"2022-9-7 15:43","Other",0,5172246,52778,1,1
"2022-9-7 16:12","Cooking",0,9281275,112515,0,0
"2022-9-7 16:33","Other",0,1035289,112556,0,1
"2022-9-7 16:40","Cooking",0,4498378,41621,1,1
"2022-9-7 16:45","Other",0,4669987,59916,0,0
"2022-9-7 16:49","Other",0,7838862,41799,1,0
"2022-9-7 16:9","Heating",0,5951013,98333,0,1
"2022-9-7 17:21","Heating",0,7249488,102281,1,0
"2022-9-7 17:22","Other",0,3642958,62393,1,0
"2022-9-7 17:25","Cooking",0,8113347,55754,1,1
"2022-9-7 17:34","Heating",2,522650,61186,1,1
"2022-9-7 17:42","Electrical Fault",0,4114840,29344,1,0
"2022-9-7 17:49","Electrical Fault",0,4616201,93297,1,1
"2022-9-7 17:52","Other",0,2475814,69816,0,1
"2022-9-7 18:12","Other",2,894215,67879,0,0
"2022-9-7 18:25","Electrical Fault",0,5300644,34839,1,1
"2022-9-7 18:36","Other",0,5695558,110765,1,1
"2022-9-7 18:6","Heating",0,8364137,38005,1,1
"2022-9-7 18:7","Heating",0,1924252,46079,1,1
"2022-9-7 19:10","Cooking",0,648142,31791,1,1
"2022-9-7 19:37","Heating",0,1358655,42899,1,1
"2022-9-7 19:46","Cooking",0,7575855,95305,1,1
"2022-9-7 19:49","Cooking",0,951133,56614,1,1
"2022-9-7 1:28","Electrical Fault",0,6806328,63115,1,0
"2022-9-7 20:35","Other",0,9799643,54559,1,0
"2022-9-7 20:4","Cooking",1,1934956,53857,0,0
"2022-9-7 20:44","Other",0,6480090,43412,1,1
"2022-9-7 20:50","Heating",0,6471805,48784,1,0
"2022-9-7 20:59","Other",0,6153970,121555,0,0
"2022-9-7 21:15","Other",0,9081015,39665,1,1
"2022-9-7 21:37","Other",0,3384891,66912,0,1
"2022-9-7 21:51","Cooking",0,8265409,41819,1,1
"2022-9-7 21:56","Electrical Fault",0,9124072,38469,1,0
"2022-9-7 22:57","Heating",0,8492891,104167,0,0
"2022-9-7 23:14","Cooking",0,4047263,33145,1,1
"2022-9-7 23:4","Electrical Fault",0,1818057,62444,1,1
"2022-9-7 2:46","Heating",0,6738299,66845,1,0
"2022-9-7 2:6","Other",0,1945444,47142,1,0
"2022-9-7 3:13","Other",0,2996685,50830,1,1
"2022-9-7 4:22","Other",0,9364738,38701,1,1
"2022-9-7 4:38","Electrical Fault",0,7170452,62362,0,0
"2022-9-7 4:56","Cooking",0,3330927,54144,1,1
"2022-9-7 4:57","Other",0,8566261,49491,0,1
"2022-9-7 5:15","Heating",0,529510,35722,1,1
"2022-9-7 5:25","Other",0,6790589,102587,1,0
"2022-9-7 5:54","Heating",0,4722492,43902,1,1
"2022-9-7 6:25","Cooking",0,1234035,111209,0,1
"2022-9-7 6:40","Heating",0,6280500,109071,1,0
"2022-9-7 7:1","Other",0,4452607,71847,0,0
"2022-9-7 7:30","Cooking",0,5077639,47620,1,1
"2022-9-7 7:47","Cooking",0,6659962,60495,1,0
"2022-9-7 7:7","Heating",0,3978498,63039,0,1
"2022-9-7 8:30","Cooking",0,7328517,61833,0,1
"2022-9-7 8:34","Other",0,504162,37556,1,1
"2022-9-7 8:49","Cooking",0,3026507,41541,1,0
"2022-9-7 8:53","Other",0,7736111,33055,1,1
"2022-9-7 9:10","Heating",1,4044204,68830,0,0
"2022-9-7 9:13","Electrical Fault",0,1401320,66775,0,1
"2022-9-7 9:13","Other",0,6483444,51517,1,1
"2022-9-7 9:16","Other",0,3964689,48884,1,1
"2022-9-7 9:29","Cooking",0,7970005,110031,1,0
"2022-9-7 9:36","Other",0,1027862,59432,1,0
"2022-9-7 9:50","Other",0,3169216,58273,1,0
"2022-9-8 0:24","Heating",0,5583801,109739,1,0
"2022-9-8 10:20","Cooking",0,9098239,56722,1,1
"2022-9-8 10:27","Cooking",0,447360,59372,1,1
"2022-9-8 10:35","Other",4,423626,57450,1,0
"2022-9-8 10:40","Other",0,6076698,33646,1,1
"2022-9-8 10:47","Heating",0,7392857,72892,1,1
"2022-9-8 10:6","Cooking",0,8145589,65874,0,1
"2022-9-8 10:7","Other",0,4703008,44041,1,1
"2022-9-8 10:9","Other",0,6060223,56859,1,0
"2022-9-8 11:26","Other",0,9041324,39762,1,0
"2022-9-8 11:42","Cooking",0,4636144,58906,1,0
"2022-9-8 11:7","Cooking",0,327602,61284,1,1
"2022-9-8 12:11","Cooking",0,310369,135251,0,0
"2022-9-8 12:17","Cooking",0,3016814,46375,0,1
"2022-9-8 12:45","Electrical Fault",0,1040188,56542,0,0
"2022-9-8 12:56","Other",0,3731716,47220,1,1
"2022-9-8 12:56","Cooking",0,3782606,57524,0,0
"2022-9-8 12:9","Heating",0,3106061,53685,1,0
"2022-9-8 13:35","Cooking",0,203895,77871,0,0
"2022-9-8 13:37","Electrical Fault",0,6961290,35302,1,1
"2022-9-8 13:42","Heating",0,5112589,50443,1,1
"2022-9-8 13:49","Other",0,7822588,64310,1,0
"2022-9-8 14:20","Electrical Fault",0,5327882,56438,1,0
"2022-9-8 14:34","Other",0,436204,96683,0,1
"2022-9-8 14:46","Other",0,8934875,50187,0,1
"2022-9-8 14:52","Other",0,9621118,43326,1,1
"2022-9-8 15:11","Other",0,4975123,55115,1,1
"2022-9-8 15:28","Other",0,4349804,66810,0,1
"2022-9-8 15:3","Other",0,5352612,57759,1,1
"2022-9-8 15:42","Other",0,935131,44273,1,1
"2022-9-8 15:45","Other",0,2670921,60262,1,1
"2022-9-8 15:48","Electrical Fault",0,2695849,49487,1,0
"2022-9-8 15:56","Electrical Fault",0,831371,62204,0,1
"2022-9-8 16:19","Other",0,6547589,48728,1,1
"2022-9-8 16:49","Cooking",0,3551896,55947,1,0
"2022-9-8 16:50","Heating",0,2295936,126815,1,1
"2022-9-8 17:14","Other",0,1168972,48282,1,1
"2022-9-8 17:3","Other",0,5927951,77340,0,0
"2022-9-8 17:4","Electrical Fault",0,6339425,53619,1,1
"2022-9-8 18:28","Electrical Fault",0,2571009,65253,0,1
"2022-9-8 18:3","Heating",0,1761363,64392,0,0
"2022-9-8 18:33","Other",0,9623649,35836,1,1
"2022-9-8 18:40","Cooking",0,8317528,53293,1,1
"2022-9-8 18:42","Cooking",0,1310743,92270,1,0
"2022-9-8 18:47","Other",0,8345439,60361,0,0
"2022-9-8 19:12","Other",0,6080473,60915,1,0
"2022-9-8 19:27","Electrical Fault",0,4995845,53290,1,0
"2022-9-8 19:32","Cooking",0,4716996,39846,1,1
"2022-9-8 19:39","Other",0,1021939,74671,0,0
"2022-9-8 19:41","Cooking",0,5512390,51352,1,0
"2022-9-8 19:43","Heating",0,6079492,114482,1,1
"2022-9-8 19:49","Cooking",0,6364659,92949,1,0
"2022-9-8 19:6","Other",0,6736110,54627,1,0
"2022-9-8 20:20","Electrical Fault",0,9327179,67804,0,1
"2022-9-8 20:51","Heating",0,2823437,52480,1,1
"2022-9-8 21:0","Electrical Fault",0,7902026,38353,1,0
"2022-9-8 21:13","Cooking",0,1377930,108757,1,1
"2022-9-8 21:48","Heating",0,7232707,66883,1,0
"2022-9-8 21:8","Cooking",0,2503921,NA,0,1
"2022-9-8 22:43","Electrical Fault",0,391493,34242,1,1
"2022-9-8 23:12","Heating",0,7198620,75545,1,1
